"1757424921.021880668","b8:ea:98:43:44:0c","-56"
"1757424921.061985634","2c:3e:cf:3b:b3:5d","-65"
"1757424921.065270755","b8:ea:98:43:44:0c","-57"
"1757424921.079112415","b8:ea:98:43:44:0c","-56"
"1757424921.082353064","b8:ea:98:43:44:0c","-54"
"1757424921.100151977","b8:ea:98:43:44:0c","-56"
"1757424921.123285038","b8:ea:98:43:44:0c","-56"
"1757424921.166443176","2c:3e:cf:3b:b3:5d","-65"
"1757424921.270908152","2c:3e:cf:3b:b3:5d","-69"
"1757424921.274617107","b8:ea:98:43:44:0c","-55"
"1757424921.277867934","b8:ea:98:43:44:0c","-55"
"1757424921.319394788","b8:ea:98:43:44:0c","-56"
"1757424921.375361206","2c:3e:cf:3b:b3:5d","-65"
"1757424921.456770383","d4:d8:53:2a:36:e5","-49"
"1757424921.456807532","d4:d8:53:2a:36:e5","-62"
"1757424921.479517411","2c:3e:cf:3b:b3:5d","-65"
"1757424921.483976401","b8:ea:98:43:44:0c","-55"
"1757424921.487234843","b8:ea:98:43:44:0c","-55"
"1757424921.528123597","b8:ea:98:43:44:0c","-55"
"1757424921.531359137","b8:ea:98:43:44:0c","-54"
"1757424921.568600230","d4:d8:53:2a:36:e5","-49"
"1757424921.583964605","2c:3e:cf:3b:b3:5d","-65"
"1757424921.630015979","b8:ea:98:43:44:0c","-56"
"1757424921.633246118","b8:ea:98:43:44:0c","-56"
"1757424921.675185124","b8:ea:98:43:44:0c","-54"
"1757424921.688409753","2c:3e:cf:3b:b3:5d","-66"
"1757424921.723900171","b8:ea:98:43:44:0c","-56"
"1757424921.727573700","b8:ea:98:43:44:0c","-54"
"1757424921.768686248","b8:ea:98:43:44:0c","-54"
"1757424921.789655179","b8:ea:98:43:44:0c","-56"
"1757424921.792951291","b8:ea:98:43:44:0c","-55"
"1757424921.792982368","2c:3e:cf:3b:b3:5d","-65"
"1757424921.834231318","b8:ea:98:43:44:0c","-57"
"1757424921.851039610","b8:ea:98:43:44:0c","-56"
"1757424921.854301859","b8:ea:98:43:44:0c","-56"
"1757424921.896079135","b8:ea:98:43:44:0c","-57"
"1757424921.899294868","2c:3e:cf:3b:b3:5d","-65"
"1757424921.913759570","84:3d:c6:ec:14:89","-65"
"1757424921.917455390","d4:d8:53:2a:36:e5","-50"
"1757424921.920671844","d4:d8:53:2a:36:e5","-63"
"1757424921.934487005","84:3d:c6:ec:14:89","-64"
"1757424921.949648804","b8:ea:98:43:44:0c","-56"
"1757424921.953153411","b8:ea:98:43:44:0c","-57"
"1757424921.979289822","e6:a4:02:04:5a:c6","-53"
"1757424921.987551530","e6:a4:02:04:5a:c6","-51"
"1757424921.994413862","b8:ea:98:43:44:0c","-57"
"1757424922.001744937","2c:3e:cf:3b:b3:5d","-63"
"1757424922.026113069","d4:01:c3:b3:cf:9f","-65"
"1757424922.029512487","d4:01:c3:b3:cf:9f","-64"
"1757424922.046649386","b8:ea:98:43:44:0c","-55"
"1757424922.049923453","e6:a4:02:04:5a:c6","-53"
"1757424922.049952577","b8:ea:98:43:44:0c","-55"
"1757424922.073359988","d4:d8:53:2a:36:e5","-50"
"1757424922.091528569","b8:ea:98:43:44:0c","-57"
"1757424922.106227863","2c:3e:cf:3b:b3:5d","-63"
"1757424922.210677008","2c:3e:cf:3b:b3:5d","-65"
"1757424922.215007011","b8:ea:98:43:44:0c","-56"
"1757424922.218285907","b8:ea:98:43:44:0c","-54"
"1757424922.259545676","b8:ea:98:43:44:0c","-54"
"1757424922.285096269","b8:ea:98:43:44:0c","-55"
"1757424922.288350940","b8:ea:98:43:44:0c","-55"
"1757424922.288368472","b8:ea:98:43:44:0c","-54"
"1757424922.315104511","2c:3e:cf:3b:b3:5d","-67"
"1757424922.326107760","b8:ea:98:43:44:0c","-55"
"1757424922.395403174","d4:d8:53:2a:36:e5","-49"
"1757424922.401905434","d4:d8:53:2a:36:e5","-63"
"1757424922.419556760","2c:3e:cf:3b:b3:5d","-67"
"1757424922.428589576","b8:ea:98:43:44:0c","-54"
"1757424922.466912520","c8:4c:75:be:8e:00","-65"
"1757424922.506660602","d4:d8:53:2a:36:e5","-64"
"1757424922.524009080","2c:3e:cf:3b:b3:5d","-65"
"1757424922.606750027","b8:ea:98:43:44:0c","-55"
"1757424922.609960046","d4:d8:53:2a:36:e5","-51"
"1757424922.613205190","b8:ea:98:43:44:0c","-55"
"1757424922.628456933","2c:3e:cf:3b:b3:5d","-64"
"1757424922.634730470","d4:d8:53:2a:36:e5","-50"
"1757424922.637995821","d4:d8:53:2a:36:e5","-64"
"1757424922.648832002","b8:ea:98:43:44:0c","-54"
"1757424922.655323422","b8:ea:98:43:44:0c","-55"
"1757424922.655370569","b8:ea:98:43:44:0c","-55"
"1757424922.658591528","b8:ea:98:43:44:0c","-54"
"1757424922.698052510","b8:ea:98:43:44:0c","-53"
"1757424922.701268289","b8:ea:98:43:44:0c","-53"
"1757424922.701279790","b8:ea:98:43:44:0c","-54"
"1757424922.701286583","b8:ea:98:43:44:0c","-56"
"1757424922.701293065","b8:ea:98:43:44:0c","-53"
"1757424922.701299637","b8:ea:98:43:44:0c","-54"
"1757424922.701306430","b8:ea:98:43:44:0c","-57"
"1757424922.701312801","b8:ea:98:43:44:0c","-56"
"1757424922.701319293","b8:ea:98:43:44:0c","-53"
"1757424922.701325615","b8:ea:98:43:44:0c","-54"
"1757424922.701332157","b8:ea:98:43:44:0c","-55"
"1757424922.701338449","b8:ea:98:43:44:0c","-57"
"1757424922.701345241","b8:ea:98:43:44:0c","-54"
"1757424922.701351663","b8:ea:98:43:44:0c","-52"
"1757424922.701358035","b8:ea:98:43:44:0c","-55"
"1757424922.701364326","b8:ea:98:43:44:0c","-55"
"1757424922.701370658","b8:ea:98:43:44:0c","-56"
"1757424922.701377230","b8:ea:98:43:44:0c","-54"
"1757424922.701383562","b8:ea:98:43:44:0c","-54"
"1757424922.701389863","b8:ea:98:43:44:0c","-54"
"1757424922.701396265","b8:ea:98:43:44:0c","-55"
"1757424922.701402607","b8:ea:98:43:44:0c","-54"
"1757424922.701410732","b8:ea:98:43:44:0c","-54"
"1757424922.704537968","b8:ea:98:43:44:0c","-54"
"1757424922.704549479","b8:ea:98:43:44:0c","-55"
"1757424922.704556312","b8:ea:98:43:44:0c","-54"
"1757424922.704562744","b8:ea:98:43:44:0c","-57"
"1757424922.704568975","b8:ea:98:43:44:0c","-56"
"1757424922.704575347","b8:ea:98:43:44:0c","-56"
"1757424922.704581919","b8:ea:98:43:44:0c","-54"
"1757424922.704588251","b8:ea:98:43:44:0c","-55"
"1757424922.704594422","b8:ea:98:43:44:0c","-56"
"1757424922.704600634","b8:ea:98:43:44:0c","-54"
"1757424922.704607296","b8:ea:98:43:44:0c","-54"
"1757424922.704613938","b8:ea:98:43:44:0c","-54"
"1757424922.704620601","b8:ea:98:43:44:0c","-53"
"1757424922.704626922","b8:ea:98:43:44:0c","-57"
"1757424922.704633224","b8:ea:98:43:44:0c","-54"
"1757424922.704639536","b8:ea:98:43:44:0c","-54"
"1757424922.704645867","b8:ea:98:43:44:0c","-56"
"1757424922.704652449","b8:ea:98:43:44:0c","-54"
"1757424922.704658721","b8:ea:98:43:44:0c","-54"
"1757424922.704665103","b8:ea:98:43:44:0c","-55"
"1757424922.704671454","b8:ea:98:43:44:0c","-54"
"1757424922.704692393","b8:ea:98:43:44:0c","-53"
"1757424922.707791147","b8:ea:98:43:44:0c","-56"
"1757424922.707802778","b8:ea:98:43:44:0c","-54"
"1757424922.707809531","b8:ea:98:43:44:0c","-54"
"1757424922.707816223","b8:ea:98:43:44:0c","-54"
"1757424922.707822455","b8:ea:98:43:44:0c","-55"
"1757424922.707828676","b8:ea:98:43:44:0c","-54"
"1757424922.707835318","b8:ea:98:43:44:0c","-55"
"1757424922.707841951","b8:ea:98:43:44:0c","-54"
"1757424922.707848372","b8:ea:98:43:44:0c","-55"
"1757424922.707864101","b8:ea:98:43:44:0c","-54"
"1757424922.707870463","b8:ea:98:43:44:0c","-54"
"1757424922.707877045","b8:ea:98:43:44:0c","-55"
"1757424922.707883287","b8:ea:98:43:44:0c","-55"
"1757424922.707889649","b8:ea:98:43:44:0c","-56"
"1757424922.707896251","b8:ea:98:43:44:0c","-54"
"1757424922.707902572","b8:ea:98:43:44:0c","-55"
"1757424922.707909215","b8:ea:98:43:44:0c","-54"
"1757424922.707915837","b8:ea:98:43:44:0c","-55"
"1757424922.707922189","b8:ea:98:43:44:0c","-54"
"1757424922.707928620","b8:ea:98:43:44:0c","-53"
"1757424922.707936805","b8:ea:98:43:44:0c","-54"
"1757424922.711060075","b8:ea:98:43:44:0c","-54"
"1757424922.711071375","b8:ea:98:43:44:0c","-53"
"1757424922.711078228","b8:ea:98:43:44:0c","-54"
"1757424922.711084630","b8:ea:98:43:44:0c","-55"
"1757424922.711090982","b8:ea:98:43:44:0c","-54"
"1757424922.711097403","b8:ea:98:43:44:0c","-52"
"1757424922.711103865","b8:ea:98:43:44:0c","-54"
"1757424922.711110467","b8:ea:98:43:44:0c","-54"
"1757424922.711117090","b8:ea:98:43:44:0c","-55"
"1757424922.711123492","b8:ea:98:43:44:0c","-54"
"1757424922.711129933","b8:ea:98:43:44:0c","-54"
"1757424922.711136285","b8:ea:98:43:44:0c","-54"
"1757424922.711142917","b8:ea:98:43:44:0c","-57"
"1757424922.711149239","b8:ea:98:43:44:0c","-54"
"1757424922.711155591","b8:ea:98:43:44:0c","-55"
"1757424922.711161912","b8:ea:98:43:44:0c","-56"
"1757424922.711168474","b8:ea:98:43:44:0c","-54"
"1757424922.711175117","b8:ea:98:43:44:0c","-55"
"1757424922.711181508","b8:ea:98:43:44:0c","-52"
"1757424922.711188161","b8:ea:98:43:44:0c","-56"
"1757424922.711194743","b8:ea:98:43:44:0c","-56"
"1757424922.711201105","b8:ea:98:43:44:0c","-56"
"1757424922.711209280","b8:ea:98:43:44:0c","-54"
"1757424922.714310678","b8:ea:98:43:44:0c","-57"
"1757424922.714318202","b8:ea:98:43:44:0c","-55"
"1757424922.714322651","b8:ea:98:43:44:0c","-54"
"1757424922.714326948","b8:ea:98:43:44:0c","-54"
"1757424922.714331216","b8:ea:98:43:44:0c","-54"
"1757424922.714335494","b8:ea:98:43:44:0c","-54"
"1757424922.714339662","b8:ea:98:43:44:0c","-55"
"1757424922.714343980","b8:ea:98:43:44:0c","-57"
"1757424922.714348278","b8:ea:98:43:44:0c","-55"
"1757424922.714352816","b8:ea:98:43:44:0c","-55"
"1757424922.714357054","b8:ea:98:43:44:0c","-54"
"1757424922.714361492","b8:ea:98:43:44:0c","-54"
"1757424922.714365830","b8:ea:98:43:44:0c","-53"
"1757424922.714370128","b8:ea:98:43:44:0c","-55"
"1757424922.714374596","b8:ea:98:43:44:0c","-55"
"1757424922.714379125","b8:ea:98:43:44:0c","-54"
"1757424922.714384354","b8:ea:98:43:44:0c","-55"
"1757424922.714389644","b8:ea:98:43:44:0c","-55"
"1757424922.714394834","b8:ea:98:43:44:0c","-54"
"1757424922.714401546","b8:ea:98:43:44:0c","-59"
"1757424922.714408238","b8:ea:98:43:44:0c","-55"
"1757424922.714414540","b8:ea:98:43:44:0c","-54"
"1757424922.714422695","b8:ea:98:43:44:0c","-54"
"1757424922.717588623","b8:ea:98:43:44:0c","-54"
"1757424922.717600154","b8:ea:98:43:44:0c","-56"
"1757424922.717606987","b8:ea:98:43:44:0c","-56"
"1757424922.717613338","b8:ea:98:43:44:0c","-56"
"1757424922.717619680","b8:ea:98:43:44:0c","-55"
"1757424922.717626082","b8:ea:98:43:44:0c","-54"
"1757424922.717632514","b8:ea:98:43:44:0c","-54"
"1757424922.717638885","b8:ea:98:43:44:0c","-57"
"1757424922.717645277","b8:ea:98:43:44:0c","-56"
"1757424922.717651579","b8:ea:98:43:44:0c","-53"
"1757424922.717657901","b8:ea:98:43:44:0c","-53"
"1757424922.717664092","b8:ea:98:43:44:0c","-53"
"1757424922.717670474","b8:ea:98:43:44:0c","-55"
"1757424922.717677106","b8:ea:98:43:44:0c","-56"
"1757424922.717683317","b8:ea:98:43:44:0c","-56"
"1757424922.717689689","b8:ea:98:43:44:0c","-54"
"1757424922.717696301","b8:ea:98:43:44:0c","-53"
"1757424922.717703164","b8:ea:98:43:44:0c","-54"
"1757424922.717709716","b8:ea:98:43:44:0c","-56"
"1757424922.717716318","b8:ea:98:43:44:0c","-53"
"1757424922.717722950","b8:ea:98:43:44:0c","-54"
"1757424922.717731156","b8:ea:98:43:44:0c","-57"
"1757424922.717737778","b8:ea:98:43:44:0c","-56"
"1757424922.720872578","b8:ea:98:43:44:0c","-53"
"1757424922.720884320","b8:ea:98:43:44:0c","-53"
"1757424922.720890982","b8:ea:98:43:44:0c","-55"
"1757424922.720897354","b8:ea:98:43:44:0c","-56"
"1757424922.720904046","b8:ea:98:43:44:0c","-54"
"1757424922.720910568","b8:ea:98:43:44:0c","-52"
"1757424922.720916970","b8:ea:98:43:44:0c","-55"
"1757424922.720923332","b8:ea:98:43:44:0c","-55"
"1757424922.720929653","b8:ea:98:43:44:0c","-56"
"1757424922.720936025","b8:ea:98:43:44:0c","-54"
"1757424922.720942207","b8:ea:98:43:44:0c","-55"
"1757424922.720948538","b8:ea:98:43:44:0c","-54"
"1757424922.720955160","b8:ea:98:43:44:0c","-55"
"1757424922.720961542","b8:ea:98:43:44:0c","-54"
"1757424922.720967824","b8:ea:98:43:44:0c","-54"
"1757424922.720974386","b8:ea:98:43:44:0c","-54"
"1757424922.720980988","b8:ea:98:43:44:0c","-55"
"1757424922.720987149","b8:ea:98:43:44:0c","-54"
"1757424922.720993782","b8:ea:98:43:44:0c","-57"
"1757424922.721000013","b8:ea:98:43:44:0c","-56"
"1757424922.721006605","b8:ea:98:43:44:0c","-56"
"1757424922.721014770","b8:ea:98:43:44:0c","-55"
"1757424922.724116790","b8:ea:98:43:44:0c","-55"
"1757424922.724127951","b8:ea:98:43:44:0c","-56"
"1757424922.724134533","b8:ea:98:43:44:0c","-54"
"1757424922.724140854","b8:ea:98:43:44:0c","-54"
"1757424922.724150041","b8:ea:98:43:44:0c","-56"
"1757424922.724164949","b8:ea:98:43:44:0c","-55"
"1757424922.724178924","b8:ea:98:43:44:0c","-55"
"1757424922.724192329","b8:ea:98:43:44:0c","-55"
"1757424922.724200224","b8:ea:98:43:44:0c","-55"
"1757424922.727393071","b8:ea:98:43:44:0c","-54"
"1757424922.727400274","b8:ea:98:43:44:0c","-59"
"1757424922.727406817","b8:ea:98:43:44:0c","-55"
"1757424922.727413238","b8:ea:98:43:44:0c","-55"
"1757424922.727420652","b8:ea:98:43:44:0c","-55"
"1757424922.727434377","b8:ea:98:43:44:0c","-55"
"1757424922.730665175","b8:ea:98:43:44:0c","-54"
"1757424922.730673199","b8:ea:98:43:44:0c","-55"
"1757424922.733932028","b8:ea:98:43:44:0c","-55"
"1757424922.737185477","b8:ea:98:43:44:0c","-55"
"1757424922.737193943","b8:ea:98:43:44:0c","-55"
"1757424922.740460005","b8:ea:98:43:44:0c","-55"
"1757424922.743712432","b8:ea:98:43:44:0c","-55"
"1757424922.743732119","b8:ea:98:43:44:0c","-55"
"1757424922.746977012","b8:ea:98:43:44:0c","-56"
"1757424922.746995977","b8:ea:98:43:44:0c","-53"
"1757424922.750241441","b8:ea:98:43:44:0c","-54"
"1757424922.750260687","b8:ea:98:43:44:0c","-55"
"1757424922.750267649","b8:ea:98:43:44:0c","-56"
"1757424922.753493878","b8:ea:98:43:44:0c","-55"
"1757424922.753512473","b8:ea:98:43:44:0c","-55"
"1757424922.753519706","b8:ea:98:43:44:0c","-56"
"1757424922.756769168","b8:ea:98:43:44:0c","-55"
"1757424922.760049346","b8:ea:98:43:44:0c","-54"
"1757424922.763294830","00:00:00:00:00:00","-63"
"1757424922.763307784","b8:ea:98:43:44:0c","-55"
"1757424922.766571632","b8:ea:98:43:44:0c","-54"
"1757424922.769835401","b8:ea:98:43:44:0c","-54"
"1757424922.773104779","b8:ea:98:43:44:0c","-56"
"1757424922.780293925","84:3d:c6:ec:14:89","-66"
"1757424922.783427273","d4:d8:53:2a:36:e5","-50"
"1757424922.808017825","b8:ea:98:43:44:0c","-55"
"1757424922.814494768","b8:ea:98:43:44:0c","-55"
"1757424922.837367774","2c:3e:cf:3b:b3:5d","-66"
"1757424922.941803072","2c:3e:cf:3b:b3:5d","-66"
"1757424923.015002137","d4:01:c3:b3:cf:9f","-66"
"1757424923.046265696","2c:3e:cf:3b:b3:5d","-66"
"1757424923.070500775","b8:ea:98:43:44:0c","-56"
"1757424923.073674083","b8:ea:98:43:44:0c","-57"
"1757424923.114201426","b8:ea:98:43:44:0c","-57"
"1757424923.151000079","2c:3e:cf:3b:b3:5d","-63"
"1757424923.255172378","2c:3e:cf:3b:b3:5d","-66"
"1757424923.259772181","b8:ea:98:43:44:0c","-56"
"1757424923.262994219","b8:ea:98:43:44:0c","-55"
"1757424923.304235797","b8:ea:98:43:44:0c","-57"
"1757424923.325636279","b8:ea:98:43:44:0c","-56"
"1757424923.328848389","b8:ea:98:43:44:0c","-57"
"1757424923.332617243","b8:ea:98:43:44:0c","-56"
"1757424923.359900720","2c:3e:cf:3b:b3:5d","-67"
"1757424923.371641070","b8:ea:98:43:44:0c","-54"
"1757424923.375173589","d6:15:6a:ac:01:10","-52"
"1757424923.375198946","d6:15:6a:ac:01:10","-49"
"1757424923.375221247","d6:15:6a:ac:01:10","-53"
"1757424923.380211879","b8:ea:98:43:44:0c","-56"
"1757424923.383403271","b8:ea:98:43:44:0c","-56"
"1757424923.433797878","b8:ea:98:43:44:0c","-57"
"1757424923.437687575","d4:01:c3:b3:cf:9f","-66"
"1757424923.443825527","d6:15:6a:ac:01:10","-53"
"1757424923.464051079","2c:3e:cf:3b:b3:5d","-66"
"1757424923.479914104","b8:ea:98:43:44:0c","-56"
"1757424923.483154566","b8:ea:98:43:44:0c","-55"
"1757424923.486350085","d6:15:6a:ac:01:10","-52"
"1757424923.520116720","d6:15:6a:ac:01:10","-54"
"1757424923.524607161","b8:ea:98:43:44:0c","-57"
"1757424923.568514905","2c:3e:cf:3b:b3:5d","-66"
"1757424923.578221112","b8:ea:98:43:44:0c","-56"
"1757424923.581464119","b8:ea:98:43:44:0c","-54"
"1757424923.621895155","b8:ea:98:43:44:0c","-54"
"1757424923.628430268","84:3d:c6:ec:14:89","-64"
"1757424923.645533505","b8:ea:98:43:44:0c","-56"
"1757424923.648785518","b8:ea:98:43:44:0c","-55"
"1757424923.673207691","2c:3e:cf:3b:b3:5d","-66"
"1757424923.689688933","b8:ea:98:43:44:0c","-56"
"1757424923.695951075","84:3d:c6:ec:14:89","-66"
"1757424923.779626573","2c:3e:cf:3b:b3:5d","-66"
"1757424923.804368354","b8:ea:98:43:44:0c","-56"
"1757424923.807345711","b8:ea:98:43:44:0c","-56"
"1757424923.831570120","b8:ea:98:43:44:0c","-56"
"1757424923.848815809","b8:ea:98:43:44:0c","-56"
"1757424923.882181757","2c:3e:cf:3b:b3:5d","-65"
"1757424923.890380581","b8:ea:98:43:44:0c","-55"
"1757424923.890411368","b8:ea:98:43:44:0c","-55"
"1757424923.893365222","b8:ea:98:43:44:0c","-54"
"1757424923.933072617","b8:ea:98:43:44:0c","-55"
"1757424923.949620092","b8:ea:98:43:44:0c","-55"
"1757424923.953092360","b8:ea:98:43:44:0c","-55"
"1757424923.986590622","2c:3e:cf:3b:b3:5d","-64"
"1757424923.994555525","b8:ea:98:43:44:0c","-55"
"1757424924.000915296","b8:ea:98:43:44:0c","-56"
"1757424924.000947435","b8:ea:98:43:44:0c","-56"
"1757424924.000960619","b8:ea:98:43:44:0c","-56"
"1757424924.040948209","b8:ea:98:43:44:0c","-56"
"1757424924.044208905","b8:ea:98:43:44:0c","-56"
"1757424924.091050287","2c:3e:cf:3b:b3:5d","-65"
"1757424924.093994392","b8:ea:98:43:44:0c","-57"
"1757424924.097228679","b8:ea:98:43:44:0c","-57"
"1757424924.139440382","b8:ea:98:43:44:0c","-57"
"1757424924.195471004","2c:3e:cf:3b:b3:5d","-66"
"1757424924.248372511","b8:ea:98:43:44:0c","-56"
"1757424924.251625754","b8:ea:98:43:44:0c","-56"
"1757424924.290271640","d4:d8:53:2a:36:e5","-50"
"1757424924.293543016","d4:d8:53:2a:36:e5","-64"
"1757424924.293571338","b8:ea:98:43:44:0c","-57"
"1757424924.299928268","2c:3e:cf:3b:b3:5d","-68"
"1757424924.350636439","b8:ea:98:43:44:0c","-56"
"1757424924.353892025","e6:a4:02:04:5a:c6","-56"
"1757424924.353919075","e6:a4:02:04:5a:c6","-56"
"1757424924.353931317","b8:ea:98:43:44:0c","-57"
"1757424924.391148481","d4:d8:53:2a:36:e5","-51"
"1757424924.395131533","b8:ea:98:43:44:0c","-57"
"1757424924.404296238","2c:3e:cf:3b:b3:5d","-67"
"1757424924.413871957","e6:a4:02:04:5a:c6","-59"
"1757424924.417210857","b8:ea:98:43:44:0c","-56"
"1757424924.417239990","b8:ea:98:43:44:0c","-57"
"1757424924.426665504","b8:ea:98:43:44:0c","-56"
"1757424924.485682558","e6:a4:02:04:5a:c6","-57"
"1757424924.492237352","e6:a4:02:04:5a:c6","-58"
"1757424924.508554828","2c:3e:cf:3b:b3:5d","-65"
"1757424924.518495787","e6:a4:02:04:5a:c6","-58"
"1757424924.560354162","b8:ea:98:43:44:0c","-57"
"1757424924.581276071","e6:a4:02:04:5a:c6","-58"
"1757424924.610315792","b8:ea:98:43:44:0c","-56"
"1757424924.613498465","b8:ea:98:43:44:0c","-55"
"1757424924.613510247","2c:3e:cf:3b:b3:5d","-65"
"1757424924.647053325","b8:ea:98:43:44:0c","-56"
"1757424924.650675595","b8:ea:98:43:44:0c","-56"
"1757424924.717467031","2c:3e:cf:3b:b3:5d","-66"
"1757424924.756689106","b8:ea:98:43:44:0c","-59"
"1757424924.799985601","b8:ea:98:43:44:0c","-57"
"1757424924.803255975","b8:ea:98:43:44:0c","-56"
"1757424924.806509327","b8:ea:98:43:44:0c","-57"
"1757424924.822160770","2c:3e:cf:3b:b3:5d","-66"
"1757424924.834293684","d4:01:c3:b3:cf:9f","-66"
"1757424924.844143055","b8:ea:98:43:44:0c","-58"
"1757424924.860393378","b8:ea:98:43:44:0c","-57"
"1757424924.863431295","b8:ea:98:43:44:0c","-58"
"1757424924.875797707","b8:ea:98:43:44:0c","-57"
"1757424924.905969337","b8:ea:98:43:44:0c","-56"
"1757424924.926611201","2c:3e:cf:3b:b3:5d","-67"
"1757424924.979341073","b8:ea:98:43:44:0c","-57"
"1757424924.982567938","b8:ea:98:43:44:0c","-57"
"1757424924.982596019","c8:4c:75:be:8e:00","-68"
"1757424924.986425980","b8:ea:98:43:44:0c","-57"
"1757424925.023604927","b8:ea:98:43:44:0c","-56"
"1757424925.030799937","2c:3e:cf:3b:b3:5d","-65"
"1757424925.133614660","78:c5:f8:1d:64:40","-93"
"1757424925.260249938","b8:ea:98:43:44:0c","-55"
"1757424925.266747030","2c:3e:cf:3b:b3:5e","-66"
"1757424925.295081475","52:ff:20:7a:75:9f","-77"
"1757424925.402319971","60:a4:4c:84:4c:28","-92"
"1757424925.423959392","2c:3e:cf:3b:b3:5f","-65"
"1757424925.432445517","b8:ea:98:43:44:0c","-56"
"1757424925.439550623","c8:4c:75:be:8e:00","-66"
"1757424925.448824200","2c:3e:cf:3b:b3:5d","-68"
"1757424925.448898727","b8:ea:98:43:44:0c","-56"
"1757424925.600749497","d6:15:6a:ac:01:10","-53"
"1757424925.614829981","84:3d:c6:ec:14:89","-69"
"1757424925.632912135","2c:3e:cf:3b:b3:5f","-64"
"1757424925.734710416","2c:3e:cf:3b:be:70","-81"
"1757424925.783411228","b8:ea:98:43:44:0c","-55"
"1757424925.786758801","2c:3e:cf:3b:b3:5e","-66"
"1757424925.877538306","2c:3e:cf:3b:af:3d","-78"
"1757424925.901588333","2c:3e:cf:3b:af:3e","-78"
"1757424925.971066237","2c:3e:cf:3b:b3:5d","-63"
"1757424925.978294729","d6:15:6a:ac:01:10","-52"
"1757424925.995682070","2c:3e:cf:3b:b3:5e","-65"
"1757424926.147309883","b8:ea:98:43:44:0c","-54"
"1757424926.155153902","2c:3e:cf:3b:b3:5f","-66"
"1757424926.179982027","2c:3e:cf:3b:b3:5d","-66"
"1757424926.207935405","52:ff:20:8a:75:9f","-79"
"1757424926.212176377","52:ff:20:fa:75:9f","-78"
"1757424926.230503669","2c:3e:cf:3b:b3:5d","-66"
"1757424926.233715971","2c:3e:cf:3b:b3:5d","-66"
"1757424926.259893312","2c:3e:cf:3b:b3:5f","-67"
"1757424926.362418646","b8:ea:98:43:44:0c","-56"
"1757424926.365647940","b8:ea:98:43:44:0c","-54"
"1757424926.365679207","2c:3e:cf:3b:b3:5f","-65"
"1757424926.507416108","b8:ea:98:43:44:0c","-55"
"1757424926.517916673","2c:3e:cf:3b:b3:5e","-69"
"1757424926.532114186","d6:15:6a:ac:01:10","-57"
"1757424926.683005762","3e:75:02:40:d6:e6","-63"
"1757424926.683036548","3e:75:02:40:d6:e6","-62"
"1757424926.689732979","84:3d:c6:ec:14:89","-66"
"1757424926.699526181","b8:ea:98:43:44:0c","-54"
"1757424926.702496360","2c:3e:cf:3b:b3:5d","-67"
"1757424926.878535034","b8:ea:98:43:44:0c","-55"
"1757424926.881775628","b8:ea:98:43:44:0c","-54"
"1757424926.910962582","2c:3e:cf:3b:b3:5d","-67"
"1757424927.015640286","2c:3e:cf:3b:b3:5d","-68"
"1757424927.114375553","d4:d8:53:2a:36:e5","-64"
"1757424927.114413833","d4:d8:53:2a:36:e5","-64"
"1757424927.114433759","d4:d8:53:2a:36:e5","-65"
"1757424927.114453265","d4:d8:53:2a:36:e5","-65"
"1757424927.114473041","d4:d8:53:2a:36:e5","-65"
"1757424927.114492256","d4:d8:53:2a:36:e5","-65"
"1757424927.213524476","d4:d8:53:2a:36:e5","-53"
"1757424927.328670619","2c:3e:cf:3b:b3:5d","-68"
"1757424927.422037966","d6:15:6a:ac:01:10","-46"
"1757424927.422131256","d6:15:6a:ac:01:10","-60"
"1757424927.425263940","c8:4c:75:be:8e:00","-67"
"1757424927.526178263","3e:75:02:40:d6:e6","-61"
"1757424927.529748646","d6:15:6a:ac:01:10","-46"
"1757424927.642264912","2c:3e:cf:3b:b3:5d","-67"
"1757424927.642320794","84:3d:c6:ec:14:89","-70"
"1757424927.831139937","3e:75:02:40:d6:e6","-60"
"1757424927.952628932","3e:75:02:40:d6:e6","-60"
"1757424927.955971669","2c:3e:cf:3b:b3:5d","-68"
"1757424928.037294180","b8:ea:98:43:44:0c","-56"
"1757424928.140418815","d4:d8:53:2a:36:e5","-51"
"1757424928.241038361","d4:d8:53:2a:36:e5","-51"
"1757424928.552408283","b8:ea:98:43:44:0c","-58"
"1757424928.582371036","2c:3e:cf:3b:b3:5d","-64"
"1757424928.885221910","b8:ea:98:43:44:0c","-57"
"1757424928.895708159","2c:3e:cf:3b:b3:5d","-65"
"1757424929.515068865","d6:15:6a:ac:01:10","-46"
"1757424929.522104627","2c:3e:cf:3b:b3:5d","-65"
"1757424929.522158675","84:3d:c6:ec:14:89","-66"
"1757424929.569415465","d6:15:6a:ac:01:10","-44"
"1757424930.133930087","3e:75:02:40:d6:e6","-60"
"1757424930.148828808","2c:3e:cf:3b:b3:5d","-66"
"1757424930.775473107","2c:3e:cf:3b:b3:5d","-68"
"1757424930.962758500","b8:ea:98:43:44:0c","-57"
"1757424930.984629632","2c:3e:cf:3b:b3:5d","-66"
"1757424931.004960731","b8:ea:98:43:44:0c","-56"
"1757424931.105393467","b8:ea:98:43:44:0c","-57"
"1757424931.219465832","b8:ea:98:43:44:0c","-57"
"1757424931.222743282","b8:ea:98:43:44:0c","-57"
